,T5,T1,T4,T3,Timestamp
2519,20.1142857142857,22.5,20.1,25.33714285714284,7519
2520,19.89375,22.5,20.1,25.26,7520
2521,19.7514285714286,22.5,20.075,25.2,7521
2522,19.6571428571429,22.4214285714286,20.04285714285709,25.166999999999998,7522
2523,19.5714285714286,22.39,20.0,25.105714285714317,7523
2524,19.5,22.39,20.0,25.068,7524
2525,19.4175,22.39,20.0,20.89,7525
2526,19.3614285714286,22.365,20.0,20.865,7526
2527,19.29,22.29,19.9725,20.89,7527
2528,19.245,22.29,19.9214285714286,20.84714285714289,7528
2529,19.2,22.29,19.9175,20.8185714285714,7529
2530,19.1428571428571,22.2385714285714,19.89,20.79,7530
2531,19.1,22.2,19.89,20.79,7531
2532,19.0571428571429,22.1333333333333,19.8614285714286,20.79,7532
2533,19.0,22.1,19.79,20.79,7533
2534,18.9725,22.1,19.79,20.7675,7534
2535,18.908333333333296,22.0,19.79,20.76428571428569,7535
2536,18.89,22.0,19.79,20.7257142857143,7536
2537,18.8185714285714,21.9214285714286,19.79,20.7225,7537
2538,18.79,21.89,19.79,20.79,7538
2539,18.79,21.83,19.73375,20.79,7539
2540,18.79,21.79,19.7,20.79,7540
2541,18.7257142857143,21.79,19.7,20.79,7541
2542,18.7,21.7128571428571,19.7,20.79,7542
2543,18.6571428571429,21.7,19.7,20.79,7543
2544,18.6888888888889,21.6333333333333,19.7,20.79,7544
2545,18.6,21.6,19.6777777777778,20.79,7545
2546,18.6,21.6,19.6285714285714,20.815,7546
2547,18.55,21.51428571428569,19.6,20.8185714285714,7547
2548,18.5714285714286,21.5,19.6,20.8775,7548
2549,18.51428571428569,21.445,19.6,20.89,7549
2550,18.5,21.39,19.6,20.89,7550
2551,18.5,21.39,19.6,20.9214285714286,7551
2552,18.45285714285709,21.3185714285714,19.6,20.89,7552
2553,18.39,21.29,19.5625,20.89,7553
2554,18.39,21.29,19.51428571428569,20.89,7554
2555,18.39,21.275,19.5,20.89,7555
2556,18.39,21.2,19.5,20.9057142857143,7556
2557,18.39,21.2,19.5,20.93714285714289,7557
2558,18.37571428571429,21.1571428571429,19.5,20.89,7558
2559,18.29,21.1,19.5,20.95285714285709,7559
2560,18.29,21.1,19.43714285714289,20.89,7560
2561,18.29,21.05,19.43125,20.89,7561
2562,18.29,21.0,19.39,20.89,7562
2563,18.29,21.0,19.39,21.0,7563
2564,18.2385714285714,20.93714285714289,19.39,21.0,7564
2565,18.2514285714286,20.963333333333296,19.39,21.0,7565
2566,18.2257142857143,20.89,19.39,21.0,7566
2567,18.2,20.89,19.39,21.0,7567
2568,18.2,20.8042857142857,19.3614285714286,21.0,7568
2569,18.2,20.79,19.365,21.0,7569
2570,18.2,20.79,19.3042857142857,21.0,7570
2571,18.1714285714286,20.79,19.29,21.0,7571
2572,18.1625,20.7128571428571,19.29,21.0,7572
2573,18.1571428571429,20.7,19.29,21.0,7573
2574,18.23375,20.7,19.29,20.9214285714286,7574
2575,18.34714285714289,20.683333333333305,19.2675,20.89,7575
2576,18.39,20.6,19.27714285714289,20.8025,7576
2577,18.4214285714286,20.6,19.245,20.79,7577
2578,18.3275,20.6,19.245,20.6625,7578
2579,18.29,20.6,19.29,20.6,7579
2580,18.26428571428569,20.5833333333333,19.29,20.6,7580
2581,18.2,20.533333333333296,19.29,20.6,7581
2582,18.2,20.5,19.29,20.6,7582
2583,18.2,20.5,19.27714285714289,20.6,7583
2584,18.1714285714286,20.463333333333296,19.2514285714286,20.6,7584
2585,18.1571428571429,20.39,19.2675,20.6,7585
2586,18.175,20.4214285714286,19.2257142857143,20.6,7586
2587,18.1571428571429,20.39,19.2,20.6,7587
2588,18.125,20.39,19.2,20.6,7588
2589,18.1,20.39,19.2,20.6,7589
2590,18.1,20.29,19.1571428571429,20.6,7590
2591,18.1,20.32333333333329,19.1857142857143,20.6,7591
2592,18.0714285714286,20.39,19.1,20.6,7592
2593,18.1,20.3328571428571,19.1,20.6,7593
2594,18.05,20.39,19.1,20.5714285714286,7594
2595,18.0,20.39,19.1,20.5285714285714,7595
2596,18.0,20.39,19.1,20.5,7596
2597,18.0,20.39,19.1,20.5,7597
2598,18.0,20.43714285714289,19.0714285714286,20.5,7598
2599,18.0,20.5,19.0375,20.5,7599
2600,18.0142857142857,20.5714285714286,19.0285714285714,20.55,7600
2601,18.0,20.6,19.0625,20.6,7601
2602,18.0,20.6,19.05,20.6,7602
2603,18.0,20.62,19.0,20.6,7603
2604,18.0,20.7,19.0166666666667,20.6,7604
2605,18.0142857142857,20.7,19.0166666666667,20.6,7605
2606,18.0,20.7,19.025,20.6142857142857,7606
2607,18.0285714285714,20.7,19.0285714285714,20.6428571428571,7607
2608,18.0,20.775,19.0,20.7,7608
2609,18.0,20.79,19.0,20.675,7609
2610,18.0,20.79,19.0,20.7,7610
2611,18.0,20.82333333333329,19.0,20.6714285714286,7611
2612,18.0,20.89,19.0,20.6857142857143,7612
2613,18.0,20.956,19.0285714285714,20.7,7613
2614,18.0,20.98625,19.0857142857143,20.7128571428571,7614
2615,18.0,21.04285714285709,19.1,20.79,7615
2616,18.033333333333296,21.1,19.1,20.8185714285714,7616
2617,18.0,21.1,19.1,20.79,7617
2618,18.0,21.1,19.1,20.8042857142857,7618
2619,18.05,21.1,19.1,20.9266666666667,7619
2620,18.0,21.0857142857143,19.1,21.20875,7620
2621,18.025,20.9214285714286,19.1142857142857,21.4783333333333,7621
2622,18.05,20.77875,19.2,21.6625,7622
2623,18.025,20.79,19.2,21.7257142857143,7623
2624,18.06666666666669,20.8185714285714,19.1714285714286,21.9214285714286,7624
2625,18.0,20.89,19.1714285714286,22.1,7625
2626,18.033333333333296,20.89,19.1,22.23375,7626
2627,18.0,20.89,19.125,22.3042857142857,7627
2628,18.0285714285714,20.89,19.1571428571429,22.29,7628
2629,18.033333333333296,20.89,19.175,22.3328571428571,7629
2630,18.025,20.89,19.1,22.445,7630
2631,18.033333333333296,20.9214285714286,19.1,22.6285714285714,7631
2632,18.0,21.0,19.1,22.77714285714289,7632
2633,18.033333333333296,20.93714285714289,19.1,22.873333333333296,7633
2634,18.06666666666669,21.0,19.1,22.963333333333296,7634
2635,18.1,21.0,19.1,22.9685714285714,7635
2636,18.1,21.0,19.1,22.79,7636
2637,18.1,21.0,19.1,22.625,7637
2638,18.1333333333333,21.0,19.1,22.5166666666667,7638
2639,18.1333333333333,20.9685714285714,19.1,22.39,7639
2640,18.1,20.95285714285709,19.1,22.3025,7640
2641,18.1,20.9057142857143,19.0571428571429,22.2385714285714,7641
2642,18.1,20.9057142857143,19.0285714285714,22.1142857142857,7642
2643,18.1,20.945,19.0,22.06666666666669,7643
2644,18.1,21.0,19.0,22.0,7644
2645,18.033333333333296,21.1,19.0,21.9685714285714,7645
2646,18.025,21.1714285714286,19.0,21.89,7646
2647,18.02,21.23,18.89,21.84714285714289,7647
2648,18.033333333333296,21.29,18.89,21.79,7648
2649,18.05,21.34714285714289,18.89,21.79,7649
2650,18.1,21.39,18.89,21.79,7650
2651,18.1,21.39,18.89,21.79,7651
2652,18.06666666666669,21.39,18.89,21.7128571428571,7652
2653,18.1,21.39,18.9685714285714,21.7,7653
2654,18.1,21.39,19.0714285714286,21.6857142857143,7654
2655,18.1,21.4214285714286,19.2925,21.6,7655
2656,18.1,21.5,19.724285714285696,21.6,7656
2657,18.1333333333333,21.5,20.382857142857105,21.6,7657
2658,18.9085714285714,21.5,20.5857142857143,21.6,7658
2659,19.5133333333333,21.5714285714286,20.54285714285709,21.6,7659
2660,19.2385714285714,21.6,20.3614285714286,21.6,7660
2661,19.1,21.5714285714286,20.27714285714289,21.5285714285714,7661
2662,19.01428571428569,21.6,20.1571428571429,21.4685714285714,7662
2663,19.0,21.6,20.0,21.39,7663
2664,18.9685714285714,21.6,19.89,21.39,7664
2665,18.89,21.5166666666667,19.8328571428571,21.39,7665
2666,18.89,21.5,19.79,21.39,7666
2667,18.815,21.5,19.7,21.39,7667
2668,18.8566666666667,21.5,19.7,21.39,7668
2669,18.79,21.39,19.6333333333333,21.39,7669
2670,18.79,21.39,19.56666666666669,21.39,7670
2671,18.79,21.39,19.5,21.39,7671
2672,18.79,21.32333333333329,19.463333333333296,21.39,7672
2673,18.79,21.29,19.39,21.39,7673
2674,18.73,21.23,19.39,21.39,7674
2675,18.7,21.2,19.32333333333329,21.39,7675
2676,18.7,21.2,19.29,21.39,7676
2677,18.7,21.1666666666667,19.29,21.39,7677
2678,18.7,21.1,19.26,21.39,7678
2679,18.6666666666667,21.1,19.2,21.4266666666667,7679
2680,18.6666666666667,21.1,19.1333333333333,21.4266666666667,7680
2681,18.6666666666667,21.0,19.2,21.39,7681
2682,18.6,21.0,19.1,21.39,7682
2683,18.6,20.9266666666667,19.1,21.39,7683
2684,18.6,20.9266666666667,19.06666666666669,21.39,7684
2685,18.6,20.89,19.0,21.39,7685
2686,18.6,20.89,19.0,21.365,7686
2687,18.6,20.84,19.0,21.29,7687
2688,18.6,20.79,18.9266666666667,21.26,7688
2689,18.6,20.73,18.9266666666667,21.2,7689
2690,18.6,20.7,18.9266666666667,21.1,7690
2691,18.533333333333296,20.7,18.89,21.1,7691
2692,18.5,20.7,18.89,21.1,7692
2693,18.5,20.6333333333333,18.89,21.1,7693
2694,18.5,20.6,18.82333333333329,21.033333333333296,7694
2695,18.5,20.6,18.79,21.033333333333296,7695
2696,18.5,20.56666666666669,18.79,21.0,7696
2697,18.5,20.5,18.79,21.0,7697
2698,18.463333333333296,20.5,18.73,20.89,7698
2699,18.463333333333296,20.5,18.7,20.89,7699
2700,18.4266666666667,20.39,18.7,20.89,7700
2701,18.4266666666667,20.39,18.7,20.89,7701
2702,18.463333333333296,20.3566666666667,18.7,20.89,7702
2703,18.39,20.3566666666667,18.7,20.89,7703
2704,18.39,20.29,18.7,20.89,7704
2705,18.39,20.29,18.6333333333333,20.865,7705
2706,18.39,20.29,18.7,20.79,7706
2707,18.39,20.26,18.6333333333333,20.79,7707
2708,18.39,20.2,18.6,20.73,7708
2709,18.29,20.2,18.6,20.7,7709
2710,18.29,20.2,18.6,20.7,7710
2711,18.29,20.1666666666667,18.6,20.7,7711
2712,18.29,20.1,18.6,20.76,7712
2713,18.29,20.1,18.533333333333296,20.79,7713
2714,18.29,20.1,18.5,20.79,7714
2715,18.29,20.1,18.5,20.79,7715
2716,18.29,20.033333333333296,18.5,20.79,7716
2717,18.29,20.0,18.5,20.82333333333329,7717
2718,18.29,20.0,18.5,20.89,7718
2719,18.29,20.0,18.5,20.89,7719
2720,18.29,19.9266666666667,18.5,20.89,7720
2721,18.29,19.89,18.4266666666667,20.89,7721
2722,18.23,19.89,18.39,20.89,7722
2723,18.26,19.89,18.39,20.9266666666667,7723
2724,18.2,19.89,18.39,20.8925,7724
2725,18.2,19.79,18.39,20.79,7725
2726,18.23,19.82333333333329,18.39,20.79,7726
2727,18.29,19.89,18.39,20.73,7727
2728,18.29,19.8566666666667,18.39,20.7,7728
2729,18.29,19.79,18.39,20.7,7729
2730,18.29,19.79,18.39,20.6,7730
2731,18.29,19.79,18.39,20.6,7731
2732,18.26,19.79,18.39,20.6,7732
2733,18.2,19.79,18.39,20.6,7733
2734,18.2,19.79,18.39,20.5,7734
2735,18.2,19.79,18.39,20.5,7735
2736,18.125,19.79,18.39,20.5,7736
2737,18.1,19.79,18.39,20.5,7737
2738,19.06,19.79,18.39,20.463333333333296,7738
2739,21.0,19.79,18.39,20.463333333333296,7739
2740,20.2233333333333,19.7,18.39,20.5,7740
2741,19.63,19.7,18.29,20.4266666666667,7741
2742,19.22666666666669,19.7,18.29,20.39,7742
2743,18.9975,19.7,18.3566666666667,20.39,7743
2744,18.7633333333333,19.7,18.29,20.39,7744
2745,18.6333333333333,19.7,18.29,20.29,7745
2746,18.7,19.7,18.3566666666667,20.29,7746
2747,18.7,19.7,18.3566666666667,20.26,7747
2748,18.6333333333333,19.7,18.39,20.2,7748
2749,18.56666666666669,19.7,18.32333333333329,20.2,7749
2750,18.56666666666669,19.7,18.29,20.2,7750
2751,18.5,19.7,18.3566666666667,20.2,7751
2752,18.5,19.7,9.195,20.2,7752
2753,18.5,19.7,9.195,20.2,7753
2754,18.5,19.6333333333333,9.17833333333335,20.06666666666669,7754
2755,18.5,19.6,9.17833333333335,20.0,7755
2756,18.5,19.6,9.17833333333335,20.0,7756
2757,18.5,19.6,9.145,20.1,7757
2758,18.5,19.6,9.145,20.1,7758
2759,18.463333333333296,19.6,9.145,20.1,7759
2760,18.39,19.6,9.145,20.1,7760
2761,18.39,19.6,9.161666666666646,20.1,7761
2762,18.39,19.6,18.39,20.1,7762
2763,18.34,19.6,18.3566666666667,20.1,7763
2764,18.29,19.6,18.29,20.1,7764
2765,18.29,19.6,18.39,20.033333333333296,7765
2766,18.3566666666667,19.7,18.39,20.0,7766
2767,18.29,19.76,18.5,20.06666666666669,7767
2768,18.29,19.79,18.56666666666669,20.1333333333333,7768
2769,18.29,19.79,18.533333333333296,20.26,7769
2770,18.29,19.89,18.6,20.6966666666667,7770
2771,18.23,19.89,18.6,21.03,7771
2772,18.2,19.9266666666667,18.6,21.393333333333292,7772
2773,18.2,20.0,18.6,21.6666666666667,7773
2774,18.2,20.033333333333296,18.6,21.9266666666667,7774
2775,18.2,20.1,18.6,22.0,7775
2776,18.2,20.06666666666669,18.6,22.06666666666669,7776
2777,18.2,20.0,18.5,21.86,7777
2778,18.1333333333333,20.0,18.5,21.7,7778
2779,18.1333333333333,20.0,18.4266666666667,21.6333333333333,7779
2780,18.1,20.0,18.39,21.5,7780
2781,18.1,20.0,18.39,21.39,7781
2782,18.1,20.0,18.39,21.32333333333329,7782
2783,18.1,20.0,18.39,21.26,7783
2784,18.1,20.06666666666669,18.3566666666667,21.2,7784
2785,18.1,20.1,18.29,21.06666666666669,7785
2786,18.1,20.1,18.29,21.0,7786
2787,18.0,20.1333333333333,18.29,20.89,7787
2788,18.06666666666669,20.26,18.29,20.89,7788
2789,18.033333333333296,20.29,18.29,20.89,7789
2790,18.033333333333296,20.29,18.29,20.82333333333329,7790
2791,18.0,20.29,18.29,20.79,7791
2792,18.0,20.3566666666667,18.29,20.73,7792
2793,18.0,20.39,18.29,20.7,7793
2794,18.0,20.39,18.2,20.6333333333333,7794
2795,18.0,20.29,18.26,20.39,7795
2796,18.0,20.29,18.2,20.39,7796
2797,18.0,20.26,18.2,20.29,7797
2798,17.9266666666667,20.2,18.2,20.29,7798
2799,18.1666666666667,20.2,18.2,20.29,7799
2800,18.6,20.1333333333333,18.1333333333333,16.588600000000003,7800
2801,18.8266666666667,20.1,18.1,16.637800000000002,7801
2802,19.06666666666669,20.1,18.1,16.564,7802
2803,19.26,20.0,18.1,16.564,7803
2804,20.033333333333296,20.0,18.1,16.482000000000003,7804
2805,19.96,20.0,18.06666666666669,16.482000000000003,7805
2806,19.6666666666667,20.0,18.0,16.482000000000003,7806
2807,19.533333333333296,20.0,18.0,16.482000000000003,7807
2808,19.3266666666667,19.89,18.0,16.482000000000003,7808
2809,19.2,19.89,18.0,16.482000000000003,7809
2810,19.1,19.89,18.0,20.1,7810
2811,19.033333333333296,19.89,18.0,20.1,7811
2812,19.0,19.79,18.0,20.1,7812
2813,18.9266666666667,19.79,17.9633333333333,20.1,7813
2814,18.8566666666667,19.76,17.89,20.1,7814
2815,18.79,19.7,17.89,20.1,7815
2816,18.79,19.7,17.89,20.1,7816
2817,18.73,19.7,17.89,20.1,7817
2818,18.7,19.7,17.89,20.1,7818
2819,18.6333333333333,19.6333333333333,17.89,20.1,7819
2820,18.6,19.6,17.89,20.1,7820
2821,18.56666666666669,19.6,17.89,20.1,7821
2822,18.5,19.6,17.79,20.1,7822
2823,18.5,19.5,17.79,20.1,7823
2824,18.5,19.5,17.79,20.1,7824
2825,18.4266666666667,19.463333333333296,17.79,20.1,7825
2826,18.4266666666667,19.463333333333296,17.79,20.1,7826
2827,18.39,19.463333333333296,17.79,20.1,7827
2828,18.39,19.39,17.79,20.1,7828
2829,18.29,19.39,17.73,20.1,7829
2830,18.29,19.39,17.7,20.1666666666667,7830
2831,18.29,19.39,17.7,20.2,7831
2832,18.23,19.32333333333329,17.7,20.1333333333333,7832
2833,18.2,19.29,17.7,20.1,7833
2834,18.2,19.29,17.7,20.1,7834
2835,18.2,19.29,17.7,20.2,7835
2836,18.2,19.23,17.7,20.2,7836
2837,18.1,19.2,17.7,20.2,7837
2838,18.1,19.2,17.7,20.2,7838
2839,18.1,19.2,17.6,20.1333333333333,7839
2840,18.1,19.2,17.6666666666667,20.2,7840
2841,18.1,19.1,17.6,20.2,7841
2842,18.1,19.1,17.6,20.2,7842
2843,18.033333333333296,19.1,17.6,20.2,7843
2844,18.033333333333296,19.1,17.6,20.29,7844
2845,18.033333333333296,19.033333333333296,17.6,20.29,7845
2846,18.0,19.1,17.6,20.29,7846
2847,18.0,19.033333333333296,17.6,20.29,7847
2848,18.0,19.0,17.6,20.29,7848
2849,17.9266666666667,19.0,17.5666666666667,20.29,7849
2850,17.89,19.0,17.5,20.29,7850
2851,17.89,19.0,17.5,20.29,7851
2852,17.89,18.963333333333296,17.5,20.29,7852
2853,17.89,18.89,17.5,20.29,7853
2854,17.89,18.89,17.5,20.29,7854
2855,17.8233333333333,18.89,17.5,20.29,7855
2856,17.89,18.89,17.5,20.29,7856
2857,17.815,18.89,17.4266666666667,20.2,7857
2858,17.79,18.79,17.5,20.2,7858
2859,17.79,18.79,17.4266666666667,20.2,7859
2860,17.79,18.79,17.5,20.2,7860
2861,17.79,18.79,17.4266666666667,20.2,7861
2862,17.79,18.79,17.39,20.2,7862
2863,17.76,18.7,17.39,20.29,7863
2864,17.7,18.76,17.39,20.29,7864
2865,11.544000000000002,18.7,17.39,20.29,7865
2866,11.505,18.7,17.39,20.29,7866
2867,11.524500000000002,18.7,17.39,20.29,7867
2868,11.524500000000002,18.7,17.39,20.29,7868
2869,11.505,18.6666666666667,17.39,20.29,7869
2870,11.505,18.6666666666667,17.34,20.29,7870
2871,11.505,18.6,17.29,20.29,7871
2872,11.505,18.6,17.29,20.29,7872
2873,11.483333333333356,18.6,17.29,20.26,7873
2874,11.440000000000001,18.6,17.29,20.125,7874
2875,17.6,18.6,17.3933333333333,20.1,7875
2876,17.6,18.6,17.7933333333333,20.0,7876
2877,17.6,18.7,18.1966666666667,20.0,7877
2878,17.6,18.7,18.463333333333296,20.0,7878
2879,17.6,18.7,18.56666666666669,19.9266666666667,7879
2880,17.6,18.79,18.5,19.89,7880
2881,17.6,18.8566666666667,18.463333333333296,19.89,7881
2882,17.6,18.9266666666667,18.39,19.89,7882
2883,17.6,19.0,18.4266666666667,19.89,7883
2884,17.5333333333333,19.0,18.6933333333333,19.89,7884
2885,17.5333333333333,19.0,19.3333333333333,19.89,7885
2886,17.5,19.1,19.7933333333333,19.89,7886
2887,17.5,19.1,20.393333333333292,19.89,7887
2888,17.5,19.1333333333333,20.795,19.89,7888
2889,17.5,19.2,21.1333333333333,19.89,7889
2890,17.5,19.32333333333329,21.06666666666669,19.89,7890
2891,17.5,19.39,20.86,19.82333333333329,7891
2892,17.5,19.4266666666667,20.7,19.79,7892
2893,17.5,19.5,20.6333333333333,19.79,7893
2894,17.5,19.5,20.5,19.79,7894
2895,17.5,19.56666666666669,20.4266666666667,19.79,7895
2896,17.5,19.6,20.3566666666667,19.79,7896
2897,17.5,19.6,20.29,19.79,7897
2898,17.5,19.6,20.2,19.79,7898
2899,17.5,19.6,20.2,19.79,7899
2900,17.5,19.6666666666667,20.1,19.79,7900
2901,17.5,19.73,20.033333333333296,19.82333333333329,7901
2902,17.5,19.8566666666667,19.89,19.89,7902
2903,17.5,20.033333333333296,19.82333333333329,19.89,7903
2904,17.5,20.1666666666667,19.7,19.89,7904
2905,17.5,20.29,19.6333333333333,19.89,7905
2906,17.5666666666667,20.3566666666667,19.56666666666669,19.89,7906
2907,17.5,20.39,19.4725,19.8566666666667,7907
2908,17.5,20.463333333333296,19.32333333333329,19.79,7908
2909,17.5,20.533333333333296,19.3566666666667,19.79,7909
2910,17.5,20.6,19.29,19.79,7910
2911,17.5,20.6,19.2,19.79,7911
2912,17.5,20.6,19.2,19.79,7912
2913,17.5,20.6,19.1666666666667,19.8566666666667,7913
2914,17.5666666666667,20.6,19.1,19.79,7914
2915,17.5,20.6,19.1,19.79,7915
2916,17.5333333333333,20.6,19.1,19.89,7916
2917,17.6,20.6,19.1,19.89,7917
2918,17.6,20.56666666666669,19.1,19.89,7918
2919,17.5333333333333,20.5,19.1,19.89,7919
2920,17.6,20.5,19.1,20.0,7920
2921,17.6,20.5,19.1,20.0,7921
2922,17.6,20.5,19.1,20.0,7922
2923,17.6,20.5,19.1,20.0,7923
2924,17.6,20.39,19.1,20.0,7924
2925,17.6,20.39,19.0,20.0,7925
2926,17.6,20.3566666666667,19.0,20.0,7926
2927,17.6,20.29,19.0,20.0,7927
2928,17.6,20.29,19.0,20.0,7928
2929,17.6,20.29,19.0,20.0,7929
2930,17.6,20.29,18.89,19.89,7930
2931,17.6,20.29,18.89,19.89,7931
2932,17.55,20.29,18.89,19.89,7932
2933,17.6,20.29,18.89,19.89,7933
2934,17.6,20.39,18.8566666666667,19.963333333333296,7934
2935,17.6,20.39,18.79,20.0,7935
2936,17.6,20.39,18.79,20.06666666666669,7936
2937,17.6,20.315,18.79,20.1,7937
2938,17.9333333333333,20.29,18.79,20.1,7938
2939,18.1,20.29,18.79,20.2,7939
2940,18.033333333333296,20.23,18.79,20.2,7940
2941,17.9633333333333,20.2,18.79,20.2,7941
2942,17.8233333333333,20.2,18.76,20.2,7942
2943,17.79,20.1666666666667,18.7,20.2,7943
2944,17.93,20.1666666666667,18.65,20.2,7944
2945,19.76,14.07,18.6,20.2,7945
2946,19.23333333333329,14.07,18.6,20.26,7946
2947,18.72666666666669,14.07,18.6,20.26,7947
2948,18.46,14.07,18.533333333333296,20.2,7948
2949,18.29,14.07,18.5,20.15,7949
2950,18.29,14.07,18.56666666666669,20.1,7950
2951,18.2,14.07,18.956666666666692,20.1,7951
2952,18.1666666666667,14.07,19.5633333333333,20.1,7952
2953,18.1,14.07,20.23333333333329,20.1,7953
2954,18.06666666666669,14.07,20.56666666666669,20.1,7954
2955,18.0,20.1,20.56666666666669,20.1,7955
2956,18.0,20.075,20.5,20.1,7956
2957,18.0,20.0,20.3566666666667,20.1666666666667,7957
2958,17.9633333333333,20.0,20.29,20.1,7958
2959,17.89,20.0,20.29,20.1,7959
2960,17.89,20.0,20.29,20.1,7960
2961,17.8233333333333,20.0,20.26,20.1666666666667,7961
2962,17.79,20.0,20.2,20.2,7962
2963,17.79,19.9266666666667,20.2,20.2,7963
2964,17.79,19.89,20.2633333333333,20.1,7964
2965,17.73,19.89,20.53,20.1,7965
2966,17.7,19.89,20.6,20.1,7966
2967,17.7,19.89,20.533333333333296,20.075,7967
2968,17.7,19.79,20.3566666666667,20.06666666666669,7968
2969,17.7,19.79,20.23,20.1,7969
2970,17.6,19.79,20.1,20.1,7970
2971,17.6666666666667,19.79,20.033333333333296,20.1,7971
2972,17.6,19.76,19.8566666666667,20.1,7972
2973,17.6,19.7,19.79,20.1,7973
2974,17.6,19.7,19.7,20.1,7974
2975,17.5666666666667,19.7,19.6333333333333,20.033333333333296,7975
2976,17.5666666666667,19.6333333333333,19.56666666666669,20.1,7976
2977,17.5666666666667,19.6,19.5,20.1,7977
2978,17.5,19.6,19.39,20.1,7978
2979,17.5,19.6,19.32333333333329,20.1,7979
2980,17.5,19.6,19.26,20.1,7980
2981,17.5,19.56666666666669,19.2,20.1,7981
2982,17.5,19.5,19.15,20.1,7982
2983,17.5,19.5,19.1,20.0,7983
2984,17.5,19.5,19.1,20.0,7984
2985,17.4633333333333,19.463333333333296,19.0,19.89,7985
2986,17.39,19.39,19.0,19.89,7986
2987,17.39,19.39,18.89,19.89,7987
2988,17.39,19.39,18.89,19.79,7988
2989,17.39,19.3566666666667,18.8566666666667,19.79,7989
2990,17.39,19.29,18.79,19.79,7990
2991,17.39,19.29,18.79,19.73,7991
2992,17.39,19.29,18.73,19.7,7992
2993,17.3233333333333,19.26,18.7,19.7,7993
2994,17.29,19.2,18.7,19.7,7994
2995,17.29,19.2,18.6666666666667,19.7,7995
2996,17.29,19.2,18.6,19.7,7996
2997,17.29,19.2,18.6,19.7,7997
2998,17.29,19.1666666666667,18.6,19.6,7998
2999,17.29,19.1,18.6,19.6,7999
3000,17.29,19.1,18.525,19.6,8000
3001,17.29,19.1,18.5,19.533333333333296,8001
3002,17.29,19.06666666666669,18.5,19.533333333333296,8002
3003,17.23,19.0,18.4266666666667,19.533333333333296,8003
3004,17.23,19.0,18.39,19.533333333333296,8004
3005,17.23,19.0,18.39,19.6,8005
3006,17.39,19.0,18.39,19.6,8006
3007,17.39,19.0,18.32333333333329,19.6,8007
3008,17.34,19.0,18.29,19.6,8008
3009,17.29,19.0,18.29,19.6,8009
3010,17.29,19.0,18.29,19.6,8010
3011,17.29,19.0,18.29,19.56666666666669,8011
3012,17.29,18.89,18.26,19.5,8012
3013,17.46,18.89,18.2,19.39,8013
3014,17.7266666666667,18.89,18.2,19.39,8014
3015,18.06666666666669,18.89,18.2,19.39,8015
3016,18.2,18.89,18.2,19.39,8016
3017,18.1666666666667,18.9266666666667,18.1333333333333,19.39,8017
3018,18.033333333333296,18.9266666666667,18.1,19.39,8018
3019,17.89,18.9266666666667,18.1,19.39,8019
3020,17.8233333333333,19.0,18.1,19.39,8020
3021,17.79,19.0,18.1,19.39,8021
3022,17.73,19.0,18.1,19.39,8022
3023,17.7,19.1,18.1,19.445,8023
3024,17.7,19.1666666666667,18.1,19.7633333333333,8024
3025,17.6,19.23,18.06666666666669,20.03,8025
3026,17.6,19.3566666666667,18.0,20.36,8026
3027,17.6,19.4266666666667,18.1,20.6333333333333,8027
3028,17.5666666666667,19.56666666666669,18.033333333333296,20.82333333333329,8028
3029,17.5666666666667,19.7,18.033333333333296,20.963333333333296,8029
3030,17.5,19.76,18.033333333333296,21.1333333333333,8030
3031,17.5,19.9266666666667,18.033333333333296,21.2,8031
3032,17.5,20.0,18.1,21.06666666666669,8032
3033,17.5,20.05,18.1666666666667,21.06666666666669,8033
3034,17.5,20.1,18.1666666666667,21.2633333333333,8034
3035,17.5,20.2,18.15,21.53,8035
3036,17.5,20.29,18.15,21.82333333333329,8036
3037,17.5,20.3566666666667,18.2,21.963333333333296,8037
3038,17.4633333333333,20.4266666666667,18.2,22.033333333333296,8038
3039,17.39,20.56666666666669,18.26,22.1,8039
3040,17.39,20.6,18.26,22.1,8040
3041,17.39,20.6,18.2,21.96,8041
3042,17.39,20.6666666666667,18.2,21.745,8042
3043,17.39,20.6666666666667,18.26,21.73,8043
3044,17.39,20.79,18.29,21.8566666666667,8044
3045,17.39,20.8566666666667,18.23,22.06666666666669,8045
3046,17.39,20.9266666666667,18.29,22.26,8046
3047,17.39,21.0,18.29,22.4266666666667,8047
3048,17.39,21.1,18.29,22.56666666666669,8048
3049,17.39,21.1,18.29,22.6333333333333,8049
3050,17.39,21.2,18.29,22.7,8050
3051,17.39,21.2,18.29,22.82333333333329,8051
3052,17.39,21.245,18.39,22.89,8052
3053,17.39,21.32333333333329,18.39,22.76,8053
3054,17.39,21.39,18.39,22.6333333333333,8054
3055,17.39,21.39,18.39,22.533333333333296,8055
3056,17.39,21.39,18.39,22.6666666666667,8056
3057,17.39,21.5,18.39,22.82333333333329,8057
3058,17.39,21.5,18.39,22.963333333333296,8058
3059,17.39,21.463333333333296,18.39,23.1333333333333,8059
3060,17.39,21.39,18.39,23.2,8060
3061,17.4633333333333,21.39,18.39,23.29,8061
3062,17.4633333333333,21.463333333333296,18.39,23.29,8062
3063,17.5,21.5,18.39,23.23,8063
